51.0,6,0.0,0.699,0.0,1.0,1.0,2.0,2.8824,1.5548,4.9149
52.0,6,0.0,0.699,0.0,2.0,1.0,2.0,2.1036,2.6705,5.1963
53.0,6,-1.0,0.718,0.0,0.0,0.0,2.0,2.02,1.93,5.01
54.0,6,-1.0,0.718,0.0,0.0,1.0,2.0,0.6452,2.0764,5.3746
55.0,6,-1.0,0.718,0.0,1.0,1.0,2.0,1.3244,1.2327,5.0533
56.0,6,-1.0,0.815,0.0,0.0,0.0,0.0,1.98,1.96,5.1
57.0,6,-1.0,0.815,0.0,0.0,1.0,0.0,2.8712,3.208,5.1045
58.0,6,-1.0,0.752,0.0,0.0,0.0,0.0,2.03,1.97,5.05
59.0,6,-1.0,0.752,0.0,1.0,0.0,0.0,3.0334,1.8478,4.6668
60.0,6,-1.0,0.752,0.0,1.0,1.0,0.0,2.1454,2.1859,5.113
61.0,6,-1.0,0.752,0.0,2.0,1.0,0.0,2.4735,2.8072,4.9883
62.0,6,-1.0,0.274,0.0,0.0,0.0,0.0,1.95,2.03,4.9
63.0,6,-1.0,0.274,0.0,1.0,0.0,0.0,1.6976,3.6433,5.2939
64.0,6,-1.0,0.274,0.0,2.0,0.0,0.0,2.8484,2.2287,5.0774
65.0,6,-1.0,0.274,0.0,3.0,0.0,0.0,1.9191,2.8901,5.2792
66.0,6,-1.0,0.274,0.0,3.0,1.0,0.0,1.9443,2.7518,5.2982
67.0,6,-2.0,0.757,0.0,0.0,0.0,1.0,2.07,2.02,4.97
68.0,6,-2.0,0.757,0.0,1.0,0.0,1.0,2.3118,1.827,4.6374
69.0,6,-2.0,0.757,0.0,1.0,1.0,1.0,1.7715,1.9577,4.8686
70.0,6,-2.0,0.757,0.0,1.0,2.0,1.0,2.1021,2.52,5.0929
71.0,6,-2.0,0.757,0.0,2.0,2.0,1.0,1.6455,2.4126,5.0151
72.0,6,-3.0,0.652,0.0,0.0,0.0,2.0,1.92,1.98,4.91
